user_id,age,gender
11233,0-19,undefined
11234,50-up,male
11235,50-up,male
11236,0-19,undefined
11237,0-19,female
11238,0-19,female
11239,20-49,male
11240,0-19,female
11241,20-49,female
11242,50-up,female
11243,0-19,male
11244,0-19,male
11245,0-19,male
11246,0-19,male
11247,0-19,male
11248,20-49,female
11249,20-49,male
11250,0-19,female
11251,50-up,male
11252,50-up,undefined
11253,50-up,female
11254,50-up,male
11255,0-19,male
11256,50-up,male
11257,20-49,male
11258,50-up,undefined
11259,0-19,female
11260,20-49,undefined
11261,0-19,male
11262,50-up,male
11263,50-up,undefined
11264,0-19,male
11265,0-19,female
11266,50-up,female
11267,0-19,male
11268,0-19,undefined
11269,0-19,male
11270,50-up,male
11271,0-19,female
11272,0-19,undefined
11273,0-19,female
11274,50-up,male
11275,50-up,male
11276,0-19,undefined
11277,0-19,male
11278,20-49,male
11279,50-up,undefined
11280,0-19,female
11281,50-up,male
11282,0-19,male
11283,20-49,male
11284,0-19,male
11285,0-19,female
11286,50-up,female
11287,0-19,male
11288,0-19,male
11289,0-19,male
11290,0-19,female
11291,50-up,male
11292,0-19,male
11293,20-49,female
11294,0-19,female
11295,20-49,male
11296,50-up,male
11297,50-up,male
11298,0-19,female
11299,0-19,female
11300,0-19,male
11301,0-19,female
11302,50-up,female
11303,0-19,male
11304,50-up,female
11305,0-19,male
11306,50-up,male
11307,0-19,male
11308,0-19,female
11309,0-19,male
11310,0-19,female
11311,50-up,male
11312,0-19,male
11313,50-up,male
11314,0-19,male
11315,0-19,male
11316,0-19,female
11317,0-19,male
11318,50-up,male
11319,0-19,male
11320,50-up,undefined
11321,50-up,female
11322,0-19,male
11323,0-19,female
11324,0-19,female
11325,0-19,undefined
11326,0-19,male
11327,0-19,undefined
11328,20-49,female
11329,0-19,female
11330,0-19,female
11331,20-49,male
11332,0-19,undefined
11333,50-up,female
11334,0-19,male
11335,0-19,male
11336,0-19,male
11337,0-19,female
11338,50-up,male
11339,0-19,female
11340,50-up,male
11341,20-49,male
11342,0-19,undefined
11343,20-49,male
11344,50-up,undefined
11345,50-up,male
11346,0-19,male
11347,0-19,male
11348,20-49,female
11349,0-19,undefined
11350,0-19,male
11351,50-up,female
11352,0-19,female
11353,50-up,female
11354,0-19,male
11355,0-19,male
11356,50-up,male
11357,0-19,male
11358,50-up,female
11359,50-up,female
11360,0-19,female
11361,50-up,male
11362,0-19,undefined
11363,0-19,female
11364,0-19,female
11365,20-49,female
11366,0-19,female
11367,50-up,male
11368,0-19,female
11369,20-49,male
11370,0-19,undefined
11371,0-19,female
11372,0-19,female
11373,50-up,male
11374,0-19,undefined
11375,50-up,female
11376,50-up,male
11377,20-49,undefined
11378,0-19,female
11379,20-49,male
11380,20-49,female
11381,50-up,male
11382,50-up,male
11383,50-up,undefined
11384,50-up,female
11385,0-19,female
11386,0-19,male
11387,50-up,male
11388,50-up,undefined
11389,0-19,undefined
11390,50-up,male
11391,0-19,undefined
11392,50-up,female
11393,0-19,female
11394,50-up,male
11395,20-49,male
11396,20-49,female
11397,0-19,male
11398,50-up,male
11399,20-49,male
11400,50-up,male
11401,0-19,female
11402,0-19,male
11403,50-up,male
11404,0-19,male
11405,50-up,male
11406,50-up,undefined
11407,0-19,undefined
11408,20-49,female
11409,0-19,female
11410,50-up,female
11411,50-up,female
11412,20-49,undefined
11413,50-up,female
11414,0-19,female
11415,50-up,male
11416,50-up,male
11417,0-19,male
11418,20-49,male
11419,50-up,male
11420,50-up,undefined
11421,50-up,male
11422,20-49,male
11423,0-19,male
11424,50-up,female
11425,50-up,male
11426,50-up,female
11427,50-up,male
11428,50-up,undefined
11429,0-19,undefined
11430,0-19,male
11431,50-up,male
11432,50-up,undefined
11433,50-up,male
11434,50-up,female
11435,0-19,female
11436,50-up,female
11437,50-up,male
11438,50-up,female
11439,50-up,male
11440,20-49,male
11441,0-19,female
11442,0-19,female
11443,20-49,female
11444,20-49,male
11445,0-19,male
11446,0-19,male
11447,0-19,male
11448,20-49,undefined
11449,20-49,female
11450,0-19,female
11451,50-up,male
11452,0-19,male
11453,50-up,female
11454,0-19,male
11455,50-up,undefined
11456,20-49,male
11457,50-up,female
11458,50-up,undefined
11459,0-19,male
11460,50-up,male
11461,50-up,male
11462,0-19,male
11463,50-up,female
11464,50-up,female
11465,50-up,male
11466,50-up,male
11467,50-up,undefined
11468,50-up,female
11469,50-up,female
11470,50-up,male
11471,20-49,female
11472,50-up,undefined
11473,50-up,female
11474,0-19,male
11475,0-19,female
11476,0-19,female
11477,0-19,undefined
11478,0-19,undefined
11479,20-49,male
11480,50-up,undefined
11481,50-up,undefined
11482,0-19,undefined
11483,20-49,undefined
11484,0-19,undefined
11485,0-19,male
11486,50-up,undefined
11487,0-19,male
11488,50-up,male
11489,50-up,male
11490,0-19,male
11491,20-49,undefined
11492,0-19,male
11493,50-up,undefined
11494,20-49,male
11495,50-up,male
11496,0-19,male
11497,50-up,female
11498,50-up,male
11499,50-up,male
11500,50-up,undefined
11501,0-19,male
11502,0-19,female
11503,0-19,undefined
11504,50-up,female
11505,0-19,undefined
11506,50-up,female
11507,50-up,undefined
11508,0-19,male
11509,0-19,male
11510,0-19,undefined
11511,0-19,male
11512,0-19,female
11513,50-up,male
11514,20-49,male
11515,50-up,female
11516,20-49,female
11517,50-up,female
11518,0-19,male
11519,20-49,male
11520,0-19,female
11521,0-19,male
11522,0-19,male
11523,20-49,female
11524,0-19,female
11525,0-19,male
11526,0-19,female
11527,50-up,female
11528,50-up,male
11529,0-19,undefined
11530,20-49,male
11531,20-49,female
11532,50-up,undefined
11533,50-up,undefined
11534,50-up,female
11535,50-up,female
11536,0-19,male
11537,20-49,female
11538,0-19,undefined
11539,0-19,female
11540,50-up,male
11541,50-up,female
11542,0-19,male
11543,0-19,male
11544,50-up,male
11545,0-19,male
11546,50-up,male
11547,0-19,male
11548,50-up,male
11549,50-up,female
11550,20-49,male
11551,50-up,male
11552,0-19,undefined
11553,0-19,undefined
11554,50-up,undefined
11555,20-49,female
11556,20-49,female
11557,50-up,male
11558,0-19,male
11559,0-19,male
11560,50-up,female
11561,0-19,undefined
11562,0-19,male
11563,50-up,male
11564,50-up,undefined
11565,50-up,male
11566,20-49,female
11567,0-19,male
11568,0-19,male
11569,50-up,male
11570,50-up,female
11571,50-up,male
11572,50-up,undefined
11573,50-up,male
11574,50-up,female
11575,50-up,male
11576,50-up,male
11577,0-19,female
11578,20-49,female
11579,50-up,female
11580,0-19,male
11581,0-19,undefined
11582,0-19,male
11583,20-49,male
11584,50-up,female
11585,0-19,male
11586,50-up,female
11587,50-up,undefined
11588,0-19,male
11589,0-19,female
11590,50-up,female
11591,20-49,undefined
11592,50-up,female
11593,50-up,undefined
11594,0-19,female
11595,20-49,male
11596,50-up,male
11597,50-up,undefined
11598,0-19,male
11599,0-19,male
11600,0-19,female
11601,0-19,male
11602,50-up,undefined
11603,0-19,male
11604,0-19,male
11605,0-19,undefined
11606,0-19,female
11607,0-19,male
11608,0-19,male
11609,0-19,male
11610,50-up,female
11611,0-19,male
11612,50-up,female
11613,50-up,male
11614,0-19,undefined
11615,0-19,female
11616,50-up,male
11617,0-19,female
11618,50-up,male
11619,0-19,female
11620,20-49,undefined
11621,0-19,undefined
11622,20-49,male
11623,0-19,female
11624,0-19,male
11625,0-19,female
11626,20-49,male
11627,0-19,male
11628,20-49,female
11629,50-up,male
11630,0-19,undefined
11631,0-19,female
11632,50-up,undefined
11633,0-19,male
11634,50-up,female
11635,20-49,female
11636,0-19,male
11637,50-up,female
11638,0-19,female
11639,20-49,female
11640,0-19,male
11641,0-19,female
11642,20-49,male
11643,50-up,undefined
11644,20-49,female
11645,50-up,undefined
11646,0-19,male
11647,0-19,female
11648,0-19,undefined
11649,0-19,male
11650,0-19,male
11651,0-19,female
11652,0-19,female
11653,20-49,undefined
11654,0-19,male
11655,0-19,male
11656,50-up,undefined
11657,0-19,male
11658,50-up,female
11659,50-up,undefined
11660,50-up,male
11661,0-19,female
11662,0-19,male
11663,50-up,male
11664,50-up,female
11665,50-up,female
11666,20-49,undefined
11667,20-49,female
11668,50-up,undefined
11669,0-19,male
11670,0-19,female
11671,0-19,undefined
11672,50-up,female
11673,0-19,female
11674,0-19,male
11675,0-19,undefined
11676,0-19,male
11677,0-19,male
11678,50-up,male
11679,20-49,female
11680,20-49,male
11681,50-up,female
11682,0-19,undefined
11683,50-up,female
11684,0-19,female
11685,0-19,male
11686,50-up,male
11687,0-19,female
11688,20-49,female
11689,50-up,female
11690,20-49,female
11691,0-19,female
11692,0-19,male
11693,50-up,female
11694,20-49,female
11695,50-up,undefined
11696,50-up,undefined
11697,20-49,female
11698,0-19,female
11699,50-up,male
11700,50-up,male
11701,0-19,undefined
11702,20-49,male
11703,0-19,undefined
11704,0-19,female
11705,20-49,female
11706,50-up,male
11707,0-19,male
11708,0-19,male
11709,50-up,male
11710,0-19,undefined
11711,0-19,undefined
11712,0-19,undefined
11713,50-up,female
11714,0-19,undefined
11715,0-19,undefined
11716,50-up,male
11717,0-19,male
11718,50-up,male
11719,0-19,male
11720,20-49,male
11721,50-up,female
11722,0-19,male
11723,0-19,female
11724,0-19,undefined
11725,0-19,female
11726,0-19,female
11727,50-up,male
11728,0-19,female
11729,50-up,female
11730,20-49,male
11731,50-up,undefined
11732,0-19,female
11733,20-49,male
11734,50-up,female
11735,20-49,male
11736,50-up,male
11737,0-19,male
11738,0-19,female
11739,50-up,female
11740,0-19,female
11741,50-up,male
11742,50-up,male
11743,20-49,female
11744,0-19,female
11745,0-19,female
11746,0-19,male
11747,0-19,male
11748,0-19,male
11749,50-up,female
11750,20-49,female
11751,0-19,undefined
11752,0-19,female
11753,0-19,undefined
11754,0-19,male
11755,50-up,female
11756,20-49,male
11757,50-up,undefined
11758,50-up,female
11759,50-up,female
11760,0-19,female
11761,50-up,male
11762,50-up,male
11763,0-19,undefined
11764,0-19,undefined
11765,0-19,male
11766,0-19,female
11767,0-19,undefined
11768,50-up,female
11769,0-19,male
11770,50-up,male
11771,0-19,male
11772,50-up,male
11773,50-up,undefined
11774,50-up,male
11775,50-up,female
11776,50-up,male
11777,50-up,undefined
11778,0-19,undefined
11779,0-19,male
11780,50-up,undefined
11781,0-19,undefined
11782,50-up,female
11783,0-19,female
11784,0-19,female
11785,50-up,male
11786,0-19,undefined
11787,50-up,male
11788,50-up,male
11789,50-up,undefined
11790,0-19,undefined
11791,50-up,male
11792,0-19,female
11793,50-up,male
11794,0-19,female
11795,0-19,female
11796,20-49,male
11797,0-19,female
11798,50-up,male
11799,20-49,undefined
11800,0-19,female
11801,50-up,female
11802,0-19,male
11803,0-19,female
11804,0-19,male
11805,50-up,male
11806,0-19,undefined
11807,50-up,male
11808,0-19,undefined
11809,50-up,male
11810,50-up,male
11811,20-49,female
11812,0-19,female
11813,0-19,female
11814,50-up,female
11815,0-19,male
11816,50-up,female
11817,0-19,undefined
11818,20-49,female
11819,0-19,male
11820,50-up,female
11821,0-19,male
11822,0-19,female
11823,0-19,undefined
11824,50-up,female
11825,50-up,male
11826,0-19,male
11827,0-19,female
11828,50-up,undefined
11829,50-up,undefined
11830,50-up,undefined
11831,0-19,undefined
11832,20-49,undefined
11833,50-up,male
11834,0-19,undefined
11835,0-19,female
11836,20-49,male
11837,50-up,male
11838,0-19,female
11839,50-up,female
11840,0-19,male
11841,0-19,undefined
11842,0-19,undefined
11843,20-49,male
11844,50-up,female
11845,0-19,undefined
11846,50-up,female
11847,0-19,undefined
11848,50-up,female
11849,50-up,female
11850,0-19,female
11851,0-19,male
11852,0-19,female
11853,0-19,undefined
11854,50-up,undefined
11855,0-19,female
11856,0-19,female
11857,50-up,male
11858,0-19,undefined
11859,0-19,undefined
11860,0-19,female
11861,0-19,male
11862,0-19,male
11863,0-19,female
11864,50-up,female
11865,0-19,male
11866,50-up,female
11867,50-up,undefined
11868,50-up,male
11869,50-up,undefined
11870,50-up,male
11871,50-up,female
11872,50-up,male
11873,0-19,female
11874,0-19,undefined
11875,50-up,male
11876,0-19,undefined
11877,0-19,undefined
11878,50-up,undefined
11879,0-19,male
11880,0-19,female
11881,50-up,male
11882,50-up,female
11883,0-19,male
11884,50-up,female
11885,20-49,female
11886,50-up,male
11887,50-up,male
11888,50-up,undefined
11889,20-49,male
11890,0-19,male
11891,0-19,undefined
11892,50-up,female
11893,50-up,male
11894,50-up,male
11895,20-49,male
11896,20-49,male
11897,50-up,undefined
11898,50-up,male
11899,0-19,male
11900,0-19,male
11901,0-19,female
11902,50-up,male
11903,50-up,undefined
11904,0-19,female
11905,50-up,female
11906,0-19,undefined
11907,50-up,female
11908,0-19,female
11909,50-up,female
11910,0-19,undefined
11911,50-up,undefined
11912,50-up,female
11913,0-19,female
11914,0-19,female
11915,0-19,male
11916,50-up,male
11917,50-up,male
11918,0-19,undefined
11919,50-up,male
11920,50-up,male
11921,0-19,undefined
11922,50-up,male
11923,20-49,female
11924,50-up,female
11925,20-49,female
11926,20-49,male
11927,50-up,male
11928,50-up,male
11929,50-up,undefined
11930,0-19,male
11931,50-up,male
11932,0-19,undefined
11933,0-19,male
11934,0-19,male
11935,0-19,male
11936,0-19,male
11937,0-19,male
11938,50-up,undefined
11939,0-19,male
11940,50-up,female
11941,0-19,undefined
11942,50-up,male
11943,50-up,undefined
11944,0-19,female
11945,0-19,male
11946,20-49,female
11947,0-19,male
11948,0-19,undefined
11949,0-19,undefined
11950,50-up,male
11951,50-up,female
11952,50-up,female
11953,0-19,undefined
11954,0-19,female
11955,50-up,female
11956,50-up,male
11957,0-19,male
11958,50-up,female
11959,50-up,male
11960,20-49,undefined
11961,0-19,male
11962,50-up,female
11963,0-19,male
11964,0-19,undefined
11965,0-19,female
11966,50-up,female
11967,0-19,female
11968,50-up,male
11969,0-19,male
11970,20-49,undefined
11971,0-19,female
11972,0-19,male
11973,50-up,undefined
11974,20-49,female
11975,0-19,undefined
11976,50-up,male
11977,20-49,undefined
11978,0-19,female
11979,50-up,female
11980,0-19,female
11981,0-19,undefined
11982,0-19,female
11983,0-19,male
11984,20-49,male
11985,0-19,male
11986,50-up,male
11987,0-19,female
11988,20-49,male
11989,0-19,female
11990,50-up,female
11991,50-up,female
11992,50-up,female
11993,50-up,female
11994,50-up,male
11995,50-up,male
11996,20-49,female
11997,0-19,male
11998,50-up,undefined
11999,0-19,female
12000,0-19,undefined
12001,0-19,female
12002,20-49,undefined
12003,20-49,female
12004,50-up,undefined
12005,50-up,male
12006,0-19,male
12007,50-up,undefined
12008,0-19,male
12009,0-19,male
12010,20-49,male
12011,0-19,female
12012,0-19,male
12013,0-19,female
12014,50-up,male
12015,50-up,female
12016,0-19,undefined
12017,20-49,male
12018,50-up,female
12019,50-up,female
12020,0-19,female
12021,20-49,male
12022,20-49,male
12023,0-19,male
12024,20-49,female
12025,50-up,female
12026,0-19,male
12027,20-49,undefined
12028,0-19,undefined
12029,0-19,female
12030,50-up,male
12031,50-up,male
12032,50-up,male
12033,0-19,female
12034,50-up,female
12035,20-49,undefined
12036,50-up,male
12037,0-19,undefined
12038,50-up,male
12039,50-up,female
12040,0-19,male
12041,50-up,male
12042,0-19,female
12043,50-up,female
12044,0-19,male
12045,0-19,female
12046,20-49,undefined
12047,20-49,male
12048,50-up,female
12049,50-up,undefined
12050,0-19,undefined
12051,20-49,male
12052,0-19,female
12053,0-19,undefined
12054,0-19,male
12055,0-19,undefined
12056,0-19,female
12057,0-19,female
12058,0-19,female
12059,0-19,female
12060,50-up,female
12061,50-up,male
12062,50-up,undefined
12063,50-up,female
12064,0-19,undefined
12065,0-19,undefined
12066,0-19,female
12067,50-up,male
12068,0-19,female
12069,50-up,male
12070,50-up,female
12071,20-49,female
12072,0-19,female
12073,0-19,male
12074,0-19,female
12075,50-up,undefined
12076,20-49,male
12077,0-19,female
12078,50-up,male
12079,50-up,undefined
12080,50-up,undefined
12081,50-up,undefined
12082,50-up,female
12083,50-up,male
12084,0-19,female
12085,0-19,female
12086,50-up,female
12087,50-up,female
12088,0-19,male
12089,0-19,female
12090,0-19,female
12091,0-19,undefined
12092,0-19,undefined
12093,0-19,male
12094,0-19,female
12095,50-up,female
12096,20-49,male
12097,20-49,undefined
12098,50-up,female
12099,20-49,male
12100,50-up,undefined
12101,50-up,female
12102,50-up,female
12103,0-19,male
12104,0-19,male
12105,50-up,male
12106,0-19,female
12107,0-19,undefined
12108,20-49,undefined
12109,0-19,female
12110,50-up,female
12111,50-up,male
12112,20-49,female
12113,0-19,male
12114,0-19,female
12115,50-up,undefined
12116,0-19,female
12117,0-19,female
12118,0-19,female
12119,0-19,female
12120,50-up,male
12121,0-19,undefined
12122,0-19,female
12123,20-49,male
12124,0-19,male
12125,50-up,female
12126,0-19,male
12127,0-19,female
12128,20-49,female
12129,50-up,male
12130,0-19,female
12131,20-49,female
12132,0-19,male
12133,20-49,male
12134,50-up,female
12135,50-up,male
12136,50-up,female
12137,50-up,undefined
12138,0-19,female
12139,0-19,female
12140,20-49,female
12141,0-19,female
12142,20-49,undefined
12143,0-19,female
12144,20-49,male
12145,50-up,female
12146,0-19,undefined
12147,0-19,male
12148,50-up,male
12149,0-19,male
12150,50-up,male
12151,50-up,female
12152,0-19,male
12153,0-19,female
12154,0-19,female
12155,50-up,undefined
12156,0-19,female
12157,20-49,female
12158,20-49,male
12159,50-up,male
12160,50-up,female
12161,20-49,undefined
12162,50-up,female
12163,50-up,female
12164,50-up,undefined
12165,50-up,female
12166,50-up,male
12167,0-19,female
12168,0-19,female
12169,20-49,undefined
12170,0-19,female
12171,50-up,male
12172,50-up,male
12173,0-19,male
12174,50-up,female
12175,50-up,undefined
12176,0-19,undefined
12177,50-up,female
12178,0-19,female
12179,50-up,female
12180,50-up,male
12181,0-19,male
12182,20-49,male
12183,0-19,female
12184,50-up,female
12185,0-19,female
12186,0-19,female
12187,50-up,male
12188,50-up,male
12189,0-19,female
12190,50-up,male
12191,0-19,female
12192,0-19,male
12193,0-19,male
12194,20-49,female
12195,0-19,female
12196,50-up,undefined
12197,50-up,undefined
12198,50-up,undefined
12199,50-up,female
12200,0-19,female
12201,50-up,undefined
12202,50-up,male
12203,50-up,undefined
12204,50-up,male
12205,50-up,undefined
12206,20-49,male
12207,20-49,female
12208,0-19,male
12209,0-19,undefined
12210,0-19,female
12211,50-up,undefined
12212,50-up,female
12213,50-up,female
12214,50-up,male
12215,0-19,male
12216,50-up,male
